tender_id;ca_contract_value;singleb;marketid;year;new_nuts;country;market_id_name
EU_515e16304f094795f44d6911dae2cee82917af63a7622e2d758099144081b53d_1;962928;1;;2016;HR03;HR;
EU_515e16304f094795f44d6911dae2cee82917af63a7622e2d758099144081b53d_1;826757;1;;2016;HR03;HR;
EU_515e16304f094795f44d6911dae2cee82917af63a7622e2d758099144081b53d_1;862772;1;;2016;HR03;HR;
EU_5259a156e918071139b5c7cbb31964dffd80969aab49046af495374e758a1fc8_1;239556;0;34;2016;HR04;HR;Transport equipment and auxiliary products
EU_5259a156e918071139b5c7cbb31964dffd80969aab49046af495374e758a1fc8_1;109418;0;34;2016;HR04;HR;Transport equipment and auxiliary products
EU_5259a156e918071139b5c7cbb31964dffd80969aab49046af495374e758a1fc8_1;589367;1;34;2016;HR04;HR;Transport equipment and auxiliary products
EU_5259a156e918071139b5c7cbb31964dffd80969aab49046af495374e758a1fc8_1;31876;0;34;2016;HR04;HR;Transport equipment and auxiliary products
EU_5259a156e918071139b5c7cbb31964dffd80969aab49046af495374e758a1fc8_1;1210809;0;34;2016;HR04;HR;Transport equipment and auxiliary products
EU_5259a156e918071139b5c7cbb31964dffd80969aab49046af495374e758a1fc8_1;62729;1;34;2016;HR04;HR;Transport equipment and auxiliary products
EU_5259a156e918071139b5c7cbb31964dffd80969aab49046af495374e758a1fc8_1;14264;0;34;2016;HR04;HR;Transport equipment and auxiliary products
EU_54841406fa08c7f8769b5dad4feb29803189e31c2866e1ca842362a78f4af58e_1;999371;1;72;2017;HR04;HR;IT services: consulting, software development
EU_55448a34f4ed74b88ea6454444435ccfd7907ad35ddacd9fefc2eb4e019a39a6_1;615662;0;71;2017;HR03;HR;Architectural, construction, engineering
EU_55ac72ac439503228c2f48730893846516a8e53ad9062d6ac50f70cdb81230dc_1;68866;0;38;2016;HR04;HR;Laboratory, optical and precision equipment
EU_5711fa96ea8d71f2b09083cf284ef66b14c6a285d92beba4a6365e9c06489c9c_1;267750;1;;2016;HR04;HR;
EU_575d46251bc60ee96bb6b0293a7bfeeefe19c0614247a11b8c6824392ca4c761_1;874341;0;71;2016;HR03;HR;Architectural, construction, engineering
EU_587ff0b76d48efbb7be321d29deef85d7dc10b6beb85a2676cb83803c58a204a_1;43732;0;71;2016;HR04;HR;Architectural, construction, engineering
EU_594fb0d59f0df6831878d32d3b4285673abb315098cf59a29c28f10d1ba81106_1;952894;0;90;2016;HR04;HR;Sewage-, refuse-, cleaning-, and environmental services
EU_59606c16299065e26a4971f9cad7c0b5cce589492a2ff66caa3b821bdaabafab_1;404250;1;;2018;HR04;HR;
EU_59606c16299065e26a4971f9cad7c0b5cce589492a2ff66caa3b821bdaabafab_1;33790;1;;2018;HR04;HR;
EU_59606c16299065e26a4971f9cad7c0b5cce589492a2ff66caa3b821bdaabafab_1;109180;1;;2018;HR04;HR;
EU_5996a8312171dd8034783e74c2fec109387431da05e56b343c30674a391689e9_1;3604652;0;71;2016;HR04;HR;Architectural, construction, engineering
EU_59fb8808f00930edb4a541abf30f1f4663b1302c7582487033c9eac5af79d7b1_1;1129913;1;;2017;HR04;HR;
EU_5a07326e0ac2f8528ef0684267425dfddcaa34a52858927844d5e24277fc720a_1;138008;0;71;2016;HR04;HR;Architectural, construction, engineering
EU_5a65c41cc82e5bc63f2de7b0ab76b2a8a77578fc2c8ba45f7cd17d919b002273_1;179619;1;72;2017;HR04;HR;IT services: consulting, software development
EU_5aeedce2b8bc200b037e69ffc54d5070da97f688f6f834390c7d2833ffee20b2_1;48212145;0;4525;2015;HR03;HR;Construction works for plants, mining and manufacturing
EU_5af3bbb16d078020e6ed1102a2b0236857d393e2637ac7e63e10cd794a20299b_1;150385;0;72;2015;HR04;HR;IT services: consulting, software development
EU_5b11d44c2fdf872c5974b455a9980277bdca2e905c5cedda519a1ea8d2c67c65_1;146249;0;35;2014;HR04;HR;Security, fire-fighting, police and defence equipment
EU_5c59042d239480efcb37a9a270d3b6ac0f6799eafea35e43a122a520212bf2ef_1;322570;0;38;2014;HR03;HR;Laboratory, optical and precision equipment
EU_5c59042d239480efcb37a9a270d3b6ac0f6799eafea35e43a122a520212bf2ef_1;285388;0;38;2014;HR03;HR;Laboratory, optical and precision equipment
EU_5c6d6dce41a2f3d54beeec04e5abdf4a87dc4c9bc85b8c8f5aa8a93039cc75e4_1;473518;0;72;2016;HR04;HR;IT services: consulting, software development
EU_5c79b07c2cf1c8adee6f3c085cbceec41e565c94e80014a1d80e8a575d91cc8e_1;61409;0;;2016;HR04;HR;
EU_5d4d7dea4037d8313f13555fd3deb16d9f6715eddaf9ed61488cbcac1214303e_1;169967;0;30;2015;HR04;HR;Office and computing machiner
EU_5d4d7dea4037d8313f13555fd3deb16d9f6715eddaf9ed61488cbcac1214303e_1;92479;1;30;2015;HR04;HR;Office and computing machiner
EU_5d4d7dea4037d8313f13555fd3deb16d9f6715eddaf9ed61488cbcac1214303e_1;254123;1;30;2015;HR04;HR;Office and computing machiner
EU_5d4d7dea4037d8313f13555fd3deb16d9f6715eddaf9ed61488cbcac1214303e_1;272550;1;30;2015;HR04;HR;Office and computing machiner
EU_5e5e29862810aed04c185e2ff35efdd44768a6aebc1260f71543d371018ba670_1;219164;1;;2016;HR04;HR;
EU_5f02addfec49a8c210e643585200b77e62b44f6988a0ac25ef27bfefd50c1cf6_1;175424;1;38;2015;HR03;HR;Laboratory, optical and precision equipment
EU_5f02addfec49a8c210e643585200b77e62b44f6988a0ac25ef27bfefd50c1cf6_1;124511;1;38;2015;HR03;HR;Laboratory, optical and precision equipment
EU_5f0aa5a2b975bdb06f07b7f4ddc93489108ffadb4b192e65d7004c1a983f90a7_1;243810;0;71;2016;HR04;HR;Architectural, construction, engineering
EU_5fb457510eb56a6c9029fca6613889fd56729ad130222b8017a22946c0e2afca_1;185590;0;;2017;HR04;HR;
EU_60302e103d2dd03cb7ad93576d9003234b86a98a7f9007885311bd754109b36c_1;838708;0;38;2014;HR03;HR;Laboratory, optical and precision equipment
EU_6212e541ac844aa877d9eb2394654bfcf7be07c39a5cbaa46a1be500a5fc0406_1;8524773;0;45232;2017;HR04;HR;Ancillary works for pipelines and cables
EU_62b0d924b58732bd78752e7e395bbc02ccb17abe73a36f229dd1de2f76838a77_1;110201;0;;2016;HR03;HR;
EU_62cb831f6c4f3660c19c17782debe9bc6d55f82ed937ae9b887fe42c60bbb9de_1;375414;1;30;2016;HR04;HR;Office and computing machiner
EU_638281f169c9e65434427c7eca74d30fe8525f05053f97eb5adbfbed2027c250_1;201415;0;;2016;HR04;HR;
EU_6396edd8f1d43feb2348a0c502b8d25aad85cf54a2ea17db4174f7dbea4f73ad_1;372370;0;35;2016;HR04;HR;Security, fire-fighting, police and defence equipment
EU_63c4002d0d97c03c91cb543361dfc1c09046ec7bacdb2e2ae5c66d736952337f_1;234685;0;;2017;HR04;HR;
EU_6427325d3510edd058fb12cdabb67aea70878e68a9c8345efe62c3c9ada6d018_1;1369885;0;;2018;HR04;HR;
EU_646fb350a654d81ac814cdd9f8d9fdf4178758e1a89346bea498fd7871fa4ae3_1;486902;0;72;2017;HR04;HR;IT services: consulting, software development
EU_64c8a736ba97a601c0c9b8ccd1cf8cb61d516fbcbd00ef01ae32acf307d760e2_1;37617;1;;2018;HR04;HR;
EU_64c8a736ba97a601c0c9b8ccd1cf8cb61d516fbcbd00ef01ae32acf307d760e2_1;118025;1;;2018;HR04;HR;
EU_64c8a736ba97a601c0c9b8ccd1cf8cb61d516fbcbd00ef01ae32acf307d760e2_1;207841;1;;2018;HR04;HR;
EU_64c8a736ba97a601c0c9b8ccd1cf8cb61d516fbcbd00ef01ae32acf307d760e2_1;12728;0;;2018;HR04;HR;
EU_64c8a736ba97a601c0c9b8ccd1cf8cb61d516fbcbd00ef01ae32acf307d760e2_1;59402;0;;2018;HR04;HR;
EU_64c8a736ba97a601c0c9b8ccd1cf8cb61d516fbcbd00ef01ae32acf307d760e2_1;57292;1;;2018;HR04;HR;
EU_64c8a736ba97a601c0c9b8ccd1cf8cb61d516fbcbd00ef01ae32acf307d760e2_1;45371;0;;2018;HR04;HR;
EU_64c8a736ba97a601c0c9b8ccd1cf8cb61d516fbcbd00ef01ae32acf307d760e2_1;57588;0;;2018;HR04;HR;
EU_64c8a736ba97a601c0c9b8ccd1cf8cb61d516fbcbd00ef01ae32acf307d760e2_1;62601;0;;2018;HR04;HR;
EU_64c8a736ba97a601c0c9b8ccd1cf8cb61d516fbcbd00ef01ae32acf307d760e2_1;12728;0;;2018;HR04;HR;
EU_64c8a736ba97a601c0c9b8ccd1cf8cb61d516fbcbd00ef01ae32acf307d760e2_1;12728;0;;2018;HR04;HR;
EU_64f7ef17e06ee692096431ba2e2063f95cddd9803f18adbb217c2e9631165a76_1;29100;1;;2018;HR04;HR;
EU_64f7ef17e06ee692096431ba2e2063f95cddd9803f18adbb217c2e9631165a76_1;205321;1;;2018;HR04;HR;
EU_64f7ef17e06ee692096431ba2e2063f95cddd9803f18adbb217c2e9631165a76_1;36067;0;;2018;HR04;HR;
EU_66248edb6ba3250d24b80571eab88071f77956ee24eae36c1595b6939eea37d6_1;104044;1;;2018;HR04;HR;
EU_66248edb6ba3250d24b80571eab88071f77956ee24eae36c1595b6939eea37d6_1;35460;1;;2018;HR04;HR;
EU_66248edb6ba3250d24b80571eab88071f77956ee24eae36c1595b6939eea37d6_1;64295;1;;2018;HR04;HR;
EU_66330cafbcea85d386ef8ddc0f69b8c2232c99da8bab9c1a279a5a347c983ba8_1;150390687;0;4522;2017;HR03;HR;Engineering works and construction works
EU_6644bb2f9c223f6a4dff3ec033cd6d55e3ccf7b0fa40f58b0cb29622c85ac708_1;253713;1;;2014;HR03;HR;
EU_6644bb2f9c223f6a4dff3ec033cd6d55e3ccf7b0fa40f58b0cb29622c85ac708_1;191453;1;;2014;HR03;HR;
EU_6644bb2f9c223f6a4dff3ec033cd6d55e3ccf7b0fa40f58b0cb29622c85ac708_1;85189;1;;2014;HR03;HR;
EU_6644bb2f9c223f6a4dff3ec033cd6d55e3ccf7b0fa40f58b0cb29622c85ac708_1;93051;1;;2014;HR03;HR;
EU_6644bb2f9c223f6a4dff3ec033cd6d55e3ccf7b0fa40f58b0cb29622c85ac708_1;37269;1;;2014;HR03;HR;
EU_66c2de36af345183da3fae4edbf730c1707ba3ffeeff0d3fc51a64f03e4cf853_1;412534;0;38;2014;HR03;HR;Laboratory, optical and precision equipment
EU_6731be14b89361759c2f4f13b10a233b684f80e72b7d5e376d546270daaf998a_1;23849;1;34;2016;HR04;HR;Transport equipment and auxiliary products
EU_67972291b327dd2d8cfab113555d981380c31da90f2cd9559d2381c30ff0c24c_1;147162;0;;2017;HR04;HR;
EU_67972291b327dd2d8cfab113555d981380c31da90f2cd9559d2381c30ff0c24c_1;44525;0;;2017;HR04;HR;
EU_67972291b327dd2d8cfab113555d981380c31da90f2cd9559d2381c30ff0c24c_1;17842;1;;2017;HR04;HR;
EU_679b7777ecffefa013704e9bd270e7bc67b964a2f28d9245851f26906cc92b36_1;3642688;1;;2016;HR04;HR;
EU_68613977d1afc335fc2f057ab1a4a7207019b1d5c88c71a10c1df111ed079c4d_1;246799;0;;2016;HR04;HR;
EU_69b79215d24bc1577059972665eb4a227b20f5b73f7420a17df20221f7ca11b4_1;171410;1;30;2015;HR04;HR;Office and computing machiner
EU_69b79215d24bc1577059972665eb4a227b20f5b73f7420a17df20221f7ca11b4_1;211756;1;30;2015;HR04;HR;Office and computing machiner
EU_69b79215d24bc1577059972665eb4a227b20f5b73f7420a17df20221f7ca11b4_1;71595;1;30;2015;HR04;HR;Office and computing machiner
EU_69b79215d24bc1577059972665eb4a227b20f5b73f7420a17df20221f7ca11b4_1;266360;1;30;2015;HR04;HR;Office and computing machiner
EU_69c914a3612b0a7c0cd979a90ab84523a000f60afcc94e7cbd5f39c40f356ffd_1;51613;1;;2018;HR04;HR;
EU_69c914a3612b0a7c0cd979a90ab84523a000f60afcc94e7cbd5f39c40f356ffd_1;37105;1;;2018;HR04;HR;
EU_69c914a3612b0a7c0cd979a90ab84523a000f60afcc94e7cbd5f39c40f356ffd_1;49678;1;;2018;HR04;HR;
EU_6a39ad5c564cac632ee036c27ed877862f6dc92d8b6b24e22a948a7b6814bf85_1;19266;0;30;2016;HR04;HR;Office and computing machiner
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;79850;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;96151;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;10881;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;77268;0;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;4963;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;115698;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;51107;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;60113;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;197708;0;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;23227;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;16480;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;6051;0;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;67239;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;38910;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;58643;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;12105;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;1654;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;71895;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;6959;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;50530;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;20174;0;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;6597;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;43138;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;47006;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;17027;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;41225;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;53206;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;20333;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;129082;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;109372;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;12698;0;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;22232;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;27255;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;403;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;59971;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;113850;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;4745;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;4882;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;95182;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;379903;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6c5981e5756b9f540863a67146b3b6d35a55d515fda29aeb5895a0ece0bb6e12_1;16748;1;33;2017;HR04;HR;Medical equipments, pharmaceuticals 
EU_6ea62bf94a484b19f2ed195e7d3c52367c8b24c720779c21b746779e317e5e58_1;194254;0;71;2017;HR04;HR;Architectural, construction, engineering
EU_6f13923f330efed0be870befa8024c618e339fad275d793fd7e71e4e76188504_1;36726;0;;2015;HR04;HR;
EU_6f13923f330efed0be870befa8024c618e339fad275d793fd7e71e4e76188504_1;29257;0;;2015;HR04;HR;
EU_6f13923f330efed0be870befa8024c618e339fad275d793fd7e71e4e76188504_1;29257;0;;2015;HR04;HR;
EU_6f13923f330efed0be870befa8024c618e339fad275d793fd7e71e4e76188504_1;36726;0;;2015;HR04;HR;
EU_6f13923f330efed0be870befa8024c618e339fad275d793fd7e71e4e76188504_1;36726;0;;2015;HR04;HR;
EU_6f13923f330efed0be870befa8024c618e339fad275d793fd7e71e4e76188504_1;36726;0;;2015;HR04;HR;
EU_6f13923f330efed0be870befa8024c618e339fad275d793fd7e71e4e76188504_1;29257;0;;2015;HR04;HR;
EU_6f13923f330efed0be870befa8024c618e339fad275d793fd7e71e4e76188504_1;29257;0;;2015;HR04;HR;
EU_6f315f97afbf695e0a632e377de370e546b444f68a6c3a899717022970ff0801_1;794802;1;;2018;HR04;HR;
EU_6f6d86f9ee9f4708cca3286baa73fe5189637f7dc21a28849beda94767e6cecd_1;474544;1;;2015;HR03;HR;
EU_720239212aad45332526c094d9abf20f9b357d51116f44b74ffd1b7f182cae62_1;38351;0;;2016;HR04;HR;
EU_720239212aad45332526c094d9abf20f9b357d51116f44b74ffd1b7f182cae62_1;24793;0;;2016;HR04;HR;
EU_744be13bb42027d0aa3867b5731d2be148a32a440aec82fa920c2eb61b32339f_1;28922250;0;4525;2013;HR04;HR;Construction works for plants, mining and manufacturing
EU_74fcdeb5063068e44b10d197664883fcd8c015e25af4cda7ef1164133af58562_1;507251;0;72;2016;HR04;HR;IT services: consulting, software development
EU_754a3f0779fb8556bc59264bfc86726cadbf258e3c61359dffbb067ecb7032a3_1;1261564;1;38;2014;HR03;HR;Laboratory, optical and precision equipment
EU_754a3f0779fb8556bc59264bfc86726cadbf258e3c61359dffbb067ecb7032a3_1;1256116;1;38;2014;HR03;HR;Laboratory, optical and precision equipment
EU_754a3f0779fb8556bc59264bfc86726cadbf258e3c61359dffbb067ecb7032a3_1;194856;1;38;2014;HR03;HR;Laboratory, optical and precision equipment
EU_759cdb6226d1df0a08ad9761d6d31a2fd2d56ae3d7ad8144d0bf1c067ea4c162_1;11705;0;;2016;HR04;HR;
EU_759cdb6226d1df0a08ad9761d6d31a2fd2d56ae3d7ad8144d0bf1c067ea4c162_1;26105;0;;2016;HR04;HR;
EU_759cdb6226d1df0a08ad9761d6d31a2fd2d56ae3d7ad8144d0bf1c067ea4c162_1;19030;0;;2016;HR04;HR;
EU_759cdb6226d1df0a08ad9761d6d31a2fd2d56ae3d7ad8144d0bf1c067ea4c162_1;53332;0;;2016;HR04;HR;
EU_759cdb6226d1df0a08ad9761d6d31a2fd2d56ae3d7ad8144d0bf1c067ea4c162_1;14164;0;;2016;HR04;HR;
EU_759cdb6226d1df0a08ad9761d6d31a2fd2d56ae3d7ad8144d0bf1c067ea4c162_1;13996;0;;2016;HR04;HR;
EU_759cdb6226d1df0a08ad9761d6d31a2fd2d56ae3d7ad8144d0bf1c067ea4c162_1;10783;1;;2016;HR04;HR;
EU_759cdb6226d1df0a08ad9761d6d31a2fd2d56ae3d7ad8144d0bf1c067ea4c162_1;4329;0;;2016;HR04;HR;
EU_759cdb6226d1df0a08ad9761d6d31a2fd2d56ae3d7ad8144d0bf1c067ea4c162_1;6229;0;;2016;HR04;HR;
EU_760a2eb75242aacaaf0faffc75eecf6036b6a24c7488c56b877519d94dcb3ac2_1;140581;0;90;2016;HR04;HR;Sewage-, refuse-, cleaning-, and environmental services
EU_760a2eb75242aacaaf0faffc75eecf6036b6a24c7488c56b877519d94dcb3ac2_1;491793;0;90;2016;HR04;HR;Sewage-, refuse-, cleaning-, and environmental services
EU_760a2eb75242aacaaf0faffc75eecf6036b6a24c7488c56b877519d94dcb3ac2_1;291185;0;90;2016;HR04;HR;Sewage-, refuse-, cleaning-, and environmental services
EU_760a2eb75242aacaaf0faffc75eecf6036b6a24c7488c56b877519d94dcb3ac2_1;3320005;1;90;2016;HR04;HR;Sewage-, refuse-, cleaning-, and environmental services
EU_760a2eb75242aacaaf0faffc75eecf6036b6a24c7488c56b877519d94dcb3ac2_1;909676;1;90;2016;HR04;HR;Sewage-, refuse-, cleaning-, and environmental services
EU_760a2eb75242aacaaf0faffc75eecf6036b6a24c7488c56b877519d94dcb3ac2_1;2361047;1;90;2016;HR04;HR;Sewage-, refuse-, cleaning-, and environmental services
EU_774129d8a35acc9d29c02533f088da841ed05aa167e7542f89e321fe10c90c05_1;465256;1;71;2014;HR04;HR;Architectural, construction, engineering
EU_779078f957943f95e36ea2761b1944716bed642ccc46123ac5f7bdc73031a253_1;11763;0;30;2017;HR04;HR;Office and computing machiner
EU_779078f957943f95e36ea2761b1944716bed642ccc46123ac5f7bdc73031a253_1;94027;1;30;2017;HR04;HR;Office and computing machiner
EU_7a5ebc12adfd3a9e6d348cd0718e703dbfce43f4ec56b3f3ba0b9568ea63664b_1;22830;1;;2015;HR03;HR;
EU_7a5ebc12adfd3a9e6d348cd0718e703dbfce43f4ec56b3f3ba0b9568ea63664b_1;144094;1;;2015;HR03;HR;
EU_7af06b19f5c22d6973d0129906671e2fc09c7718354c68af63326f787b92126f_1;541068;1;71;2015;HR04;HR;Architectural, construction, engineering
EU_7b79f307121bee32246a5167338bba6199beccfed22df85b3d239f660fe0df6f_1;1446;0;35;2017;HR04;HR;Security, fire-fighting, police and defence equipment
EU_7b79f307121bee32246a5167338bba6199beccfed22df85b3d239f660fe0df6f_1;18743;0;35;2017;HR04;HR;Security, fire-fighting, police and defence equipment
EU_7b99af225f46120126b4c1fd9991331873969bec29ffb78a93b48b23de9482e3_1;249349;1;34;2016;HR04;HR;Transport equipment and auxiliary products
EU_7b99af225f46120126b4c1fd9991331873969bec29ffb78a93b48b23de9482e3_1;471828;1;34;2016;HR04;HR;Transport equipment and auxiliary products
EU_7b99af225f46120126b4c1fd9991331873969bec29ffb78a93b48b23de9482e3_1;373361;1;34;2016;HR04;HR;Transport equipment and auxiliary products
EU_7bf651f9f67c901ba69b8d442db08e217d071bb9fc6cff714cbafeb3e3fd21db_1;210463;0;72;2016;HR04;HR;IT services: consulting, software development
EU_7c1584ec81c08cff7a883aa48244a5d78d6d4f492fdb70ae0a2d53171d55def8_1;298664;0;72;2016;HR04;HR;IT services: consulting, software development
EU_7c3c2d41eeada319f11b80b0cf5e29e4ed0db967498f2901bd1cd90e791febea_1;28287;0;;2015;HR04;HR;
EU_7c3c2d41eeada319f11b80b0cf5e29e4ed0db967498f2901bd1cd90e791febea_1;43011;1;;2015;HR04;HR;
EU_7c3c2d41eeada319f11b80b0cf5e29e4ed0db967498f2901bd1cd90e791febea_1;7952;1;;2015;HR04;HR;
EU_7c3c2d41eeada319f11b80b0cf5e29e4ed0db967498f2901bd1cd90e791febea_1;55485;0;;2015;HR04;HR;
EU_7c45d4158592f1fb1407f52241a0b189111b3353398977f75bcbfbf7e275e958_1;415844;0;71;2015;HR04;HR;Architectural, construction, engineering
EU_7cb8c5cbfaf8710801e977655d13f42801a94b962494955e657aea295a6006cc_1;424735;0;90;2017;HR04;HR;Sewage-, refuse-, cleaning-, and environmental services
EU_7cf250e110ceb0dc0efb691d49e321de77baba35c37892140020eae7290b48de_1;779643;0;71;2015;HR04;HR;Architectural, construction, engineering
EU_7d1e6209f305cb100367f861f87d412621a811f90ef0def4cae7b31ca0143de9_1;2006594;0;;2016;HR04;HR;
EU_7d782b31d43aee6c429e2405c555c162d9ac19cc2e6e7ab55cb0a28764d97486_1;31374;1;38;2015;HR03;HR;Laboratory, optical and precision equipment
EU_7e74692e84d664977c39bf2c35a78c73536e3ef142e59575a49ab8713ab2cce0_1;242099;0;35;2014;HR04;HR;Security, fire-fighting, police and defence equipment
